,Year_month,WELL,X,Y,MONTH,OIL_VOLUME(Kls),GAS_VOLUME(MSCUM),WATER_VOLUME(Kls),OIL_RATE(KLPD),GAS_RATE(mscum d),WATER_RATE(KLPD),WATER_CUT(%),GOR(scum/kl)
11158,2018-09-01 00:00:00,MKM037,3277834.02,1086720.78,2018-09-01,1705,136433,591,56.83333333,4547.766667,19.7,0.257404181,80.01935484
11159,2018-10-01 00:00:00,MKM037,3277834.02,1086720.78,2018-10-01,1631,138480,774,52.61290323,4467.096774,24.96774194,0.321829522,84.90496628
11160,2018-11-01 00:00:00,MKM037,3277834.02,1086720.78,2018-11-01,1572,126526,766,52.4,4217.533333,25.53333333,0.327630453,80.48727735
11161,2018-12-01 00:00:00,MKM037,3277834.02,1086720.78,2018-12-01,1582,114234,772,51.03225806,3684.967742,24.90322581,0.327952421,72.20859671
11162,2019-01-01 00:00:00,MKM037,3277834.02,1086720.78,2019-01-01,1469,107938,705,52.46428571,3854.928571,25.17857143,0.324287029,73.47719537
11163,2019-02-01 00:00:00,MKM037,3277834.02,1086720.78,2019-02-01,1474,90421,719,52.64285714,3229.321429,25.67857143,0.327861377,61.34396201
11164,2019-03-01 00:00:00,MKM037,3277834.02,1086720.78,2019-03-01,1634,100490,766,52.70967742,3241.612903,24.70967742,0.319166667,61.499388
11165,2019-04-01 00:00:00,MKM037,3277834.02,1086720.78,2019-04-01,1447,113893,873,48.23333333,3796.433333,29.1,0.376293103,78.7097443
11166,2019-05-01 00:00:00,MKM037,3277834.02,1086720.78,2019-05-01,1508,119514,894,48.64516129,3855.290323,28.83870968,0.372189842,79.25331565
11167,2019-06-01 00:00:00,MKM037,3277834.02,1086720.78,2019-06-01,1457,128970,838,48.56666667,4299,27.93333333,0.365141612,88.51750172
11168,2019-07-01 00:00:00,MKM037,3277834.02,1086720.78,2019-07-01,1483,144703,900,47.83870968,4667.83871,29.03225806,0.377675199,97.57451113
11169,2019-08-01 00:00:00,MKM037,3277834.02,1086720.78,2019-08-01,1487,148416,900,47.96774194,4787.612903,29.03225806,0.377042313,99.80901143
11170,2019-09-01 00:00:00,MKM037,3277834.02,1086720.78,2019-09-01,1436,146231,869,47.86666667,4874.366667,28.96666667,0.377006508,101.8321727
11171,2019-10-01 00:00:00,MKM037,3277834.02,1086720.78,2019-10-01,1491,137204,890,48.09677419,4425.935484,28.70967742,0.373792524,92.02146211
11172,2019-11-01 00:00:00,MKM037,3277834.02,1086720.78,2019-11-01,1418,132937,874,47.26666667,4431.233333,29.13333333,0.381326353,93.74964739
11173,2019-12-01 00:00:00,MKM037,3277834.02,1086720.78,2019-12-01,1275,154701,782,49.03846154,5950.038462,30.07692308,0.380165289,121.3341176
11174,2020-01-01 00:00:00,MKM037,3277834.02,1086720.78,2020-01-01,1488,149123,904,48,4810.419355,29.16129032,0.377926421,100.2170699
11175,2020-02-01 00:00:00,MKM037,3277834.02,1086720.78,2020-02-01,1390,124919,845,47.93103448,4307.551724,29.13793103,0.378076063,89.86978417
11176,2020-03-01 00:00:00,MKM037,3277834.02,1086720.78,2020-03-01,1472,129985,901,47.48387097,4193.064516,29.06451613,0.379688158,88.30502717
11177,2020-04-01 00:00:00,MKM037,3277834.02,1086720.78,2020-04-01,1445,128514,871,48.16666667,4283.8,29.03333333,0.376079447,88.93702422
11178,2020-05-01 00:00:00,MKM037,3277834.02,1086720.78,2020-05-01,1480,156239,917,47.74193548,5039.967742,29.58064516,0.382561535,105.5668919
11179,2020-06-01 00:00:00,MKM037,3277834.02,1086720.78,2020-06-01,1451,156918,881,48.36666667,5230.6,29.36666667,0.377787307,108.1447278
11180,2020-07-01 00:00:00,MKM037,3277834.02,1086720.78,2020-07-01,1503,141191,909,48.48387097,4554.548387,29.32258065,0.376865672,93.93945442
11181,2020-08-01 00:00:00,MKM037,3277834.02,1086720.78,2020-08-01,1483,142043,899,47.83870968,4582.032258,29,0.377413938,95.78084963
11182,2020-09-01 00:00:00,MKM037,3277834.02,1086720.78,2020-09-01,1461,137972,931,48.7,4599.066667,31.03333333,0.389214047,94.4366872
11183,2020-10-01 00:00:00,MKM037,3277834.02,1086720.78,2020-10-01,1468,145633,893,47.35483871,4697.83871,28.80645161,0.378229564,99.20504087
11184,2020-11-01 00:00:00,MKM037,3277834.02,1086720.78,2020-11-01,1413,127699,862,47.1,4256.633333,28.73333333,0.378901099,90.37438075
11185,2020-12-01 00:00:00,MKM037,3277834.02,1086720.78,2020-12-01,1430,140722,885,47.66666667,4690.733333,29.5,0.382289417,98.40699301
11186,2021-01-01 00:00:00,MKM037,3277834.02,1086720.78,2021-01-01,1428,137890,896,46.06451613,4448.064516,28.90322581,0.385542169,96.56162465
11187,2021-02-01 00:00:00,MKM037,3277834.02,1086720.78,2021-02-01,1304,114317,800,46.57142857,4082.75,28.57142857,0.380228137,87.66641104
11188,2021-03-01 00:00:00,MKM037,3277834.02,1086720.78,2021-03-01,1491,137412,892,48.09677419,4432.645161,28.77419355,0.374318086,92.16096579
11189,2021-04-01 00:00:00,MKM037,3277834.02,1086720.78,2021-04-01,1443,19881,842,48.1,662.7,28.06666667,0.368490153,13.77754678
11190,2021-05-01 00:00:00,MKM037,3277834.02,1086720.78,2021-05-01,1488,71202,895,48,2296.83871,28.87096774,0.375577004,47.85080645
11191,2021-06-01 00:00:00,MKM037,3277834.02,1086720.78,2021-06-01,1417,52166,847,47.23333333,1738.866667,28.23333333,0.374116608,36.81439661
11192,2021-07-01 00:00:00,MKM037,3277834.02,1086720.78,2021-07-01,1351,71962,812,43.58064516,2321.354839,26.19354839,0.375404531,53.26572909
11193,2021-08-01 00:00:00,MKM037,3277834.02,1086720.78,2021-08-01,1461,138349,904,47.12903226,4462.870968,29.16129032,0.382241015,94.69472964
11194,2021-09-01 00:00:00,MKM037,3277834.02,1086720.78,2021-09-01,1421,146593,872,47.36666667,4886.433333,29.06666667,0.380287833,103.1618578
11195,2021-10-01 00:00:00,MKM037,3277834.02,1086720.78,2021-10-01,1453,144509,904,46.87096774,4661.580645,29.16129032,0.383538396,99.45560908
11196,2021-11-01 00:00:00,MKM037,3277834.02,1086720.78,2021-11-01,1391,132234,876,46.36666667,4407.8,29.2,0.386413763,95.06398275
11197,2021-12-01 00:00:00,MKM037,3277834.02,1086720.78,2021-12-01,1472,115213,898,47.48387097,3716.548387,28.96774194,0.378902954,78.26970109
11198,2022-01-01 00:00:00,MKM037,3277834.02,1086720.78,2022-01-01,1474,116077,904,47.5483871,3744.419355,29.16129032,0.380151388,78.74966079
11199,2022-02-01 00:00:00,MKM037,3277834.02,1086720.78,2022-02-01,1327,93917,808,47.39285714,3354.178571,28.85714286,0.378454333,70.77392615
11200,2022-03-01 00:00:00,MKM037,3277834.02,1086720.78,2022-03-01,1477,125194,895,47.64516129,4038.516129,28.87096774,0.377318718,84.76235613
11201,2022-04-01 00:00:00,MKM037,3277834.02,1086720.78,2022-04-01,1426,116086,864,47.53333333,3869.533333,28.8,0.377292576,81.40673212
11202,2022-05-01 00:00:00,MKM037,3277834.02,1086720.78,2022-05-01,1494,118750,909,48.19354839,3830.645161,29.32258065,0.378277154,79.48460509
11203,2011-07-01 00:00:00,MKM038,3277678.01,1088474.02,2011-07-01,1350,215756,26,103.8461538,16596.61538,2,0.018895349,159.8192593
11204,2011-08-01 00:00:00,MKM038,3277678.01,1088474.02,2011-08-01,4870,503996,245,157.0967742,16257.93548,7.903225806,0.047898338,103.4899384
11205,2011-09-01 00:00:00,MKM038,3277678.01,1088474.02,2011-09-01,4252,497290,213,141.7333333,16576.33333,7.1,0.047704367,116.9543744
11206,2011-10-01 00:00:00,MKM038,3277678.01,1088474.02,2011-10-01,4586,518525,281,147.9354839,16726.6129,9.064516129,0.057735772,113.0669429
11207,2011-11-01 00:00:00,MKM038,3277678.01,1088474.02,2011-11-01,4056,474344,212,135.2,15811.46667,7.066666667,0.049671978,116.9487179
11208,2011-12-01 00:00:00,MKM038,3277678.01,1088474.02,2011-12-01,5106,402277,219,164.7096774,12976.67742,7.064516129,0.041126761,78.78515472
11209,2012-01-01 00:00:00,MKM038,3277678.01,1088474.02,2012-01-01,5022,393768,159,162,12702.19355,5.129032258,0.030689056,78.40860215
11210,2012-02-01 00:00:00,MKM038,3277678.01,1088474.02,2012-02-01,4793,361937,86,165.2758621,12480.58621,2.965517241,0.017626563,75.51366576
11211,2012-03-01 00:00:00,MKM038,3277678.01,1088474.02,2012-03-01,5124,232982,154,165.2903226,7515.548387,4.967741935,0.029177719,45.4687744
11212,2012-04-01 00:00:00,MKM038,3277678.01,1088474.02,2012-04-01,4899,481155,147,163.3,16038.5,4.9,0.029131986,98.21494182
11213,2012-05-01 00:00:00,MKM038,3277678.01,1088474.02,2012-05-01,4970,518375,155,160.3225806,16721.77419,5,0.030243902,104.3008048
11214,2012-06-01 00:00:00,MKM038,3277678.01,1088474.02,2012-06-01,4911,474909,150,163.7,15830.3,5,0.029638411,96.70311546
11215,2012-07-01 00:00:00,MKM038,3277678.01,1088474.02,2012-07-01,4777,789705,158,154.0967742,25474.35484,5.096774194,0.032016211,165.3140046
11216,2012-08-01 00:00:00,MKM038,3277678.01,1088474.02,2012-08-01,4836,792379,155,156,25560.6129,5,0.031055901,163.8500827
11217,2012-09-01 00:00:00,MKM038,3277678.01,1088474.02,2012-09-01,4628,773535,149,154.2666667,25784.5,4.966666667,0.031191124,167.1423941
11218,2012-10-01 00:00:00,MKM038,3277678.01,1088474.02,2012-10-01,4802,442903,158,154.9032258,14287.19355,5.096774194,0.031854839,92.23302791
11219,2012-11-01 00:00:00,MKM038,3277678.01,1088474.02,2012-11-01,4558,378864,153,151.9333333,12628.8,5.1,0.032477181,83.12066696
11220,2012-12-01 00:00:00,MKM038,3277678.01,1088474.02,2012-12-01,4621,607999,157,149.0645161,19612.87097,5.064516129,0.032858937,131.5730361
11221,2013-01-01 00:00:00,MKM038,3277678.01,1088474.02,2013-01-01,4615,603994,157,148.8709677,19483.67742,5.064516129,0.032900251,130.876273
11222,2013-02-01 00:00:00,MKM038,3277678.01,1088474.02,2013-02-01,4111,510063,140,146.8214286,18216.53571,5,0.032933427,124.0727317
11223,2013-03-01 00:00:00,MKM038,3277678.01,1088474.02,2013-03-01,4622,639749,155,149.0967742,20637.06452,5,0.032447143,138.4138901
11224,2013-04-01 00:00:00,MKM038,3277678.01,1088474.02,2013-04-01,4575,633086,155,152.5,21102.86667,5.166666667,0.032769556,138.3794536
11225,2013-05-01 00:00:00,MKM038,3277678.01,1088474.02,2013-05-01,4704,631766,157,151.7419355,20379.54839,5.064516129,0.032297881,134.3039966
11226,2013-06-01 00:00:00,MKM038,3277678.01,1088474.02,2013-06-01,4557,592999,153,151.9,19766.63333,5.1,0.032484076,130.1292517
11227,2013-07-01 00:00:00,MKM038,3277678.01,1088474.02,2013-07-01,4757,669134,164,153.4516129,21584.96774,5.290322581,0.03332656,140.6630229
11228,2013-08-01 00:00:00,MKM038,3277678.01,1088474.02,2013-08-01,4780,636386,160,154.1935484,20528.58065,5.161290323,0.032388664,133.1351464
11229,2013-09-01 00:00:00,MKM038,3277678.01,1088474.02,2013-09-01,4600,657938,154,153.3333333,21931.26667,5.133333333,0.032393774,143.03
11230,2013-10-01 00:00:00,MKM038,3277678.01,1088474.02,2013-10-01,4686,702984,159,151.1612903,22676.90323,5.129032258,0.032817337,150.0179257
11231,2013-11-01 00:00:00,MKM038,3277678.01,1088474.02,2013-11-01,4546,646659,155,151.5333333,21555.3,5.166666667,0.032971708,142.2479103
11232,2013-12-01 00:00:00,MKM038,3277678.01,1088474.02,2013-12-01,4597,687588,155,148.2903226,22180.25806,5,0.032617845,149.5731999
11233,2014-01-01 00:00:00,MKM038,3277678.01,1088474.02,2014-01-01,4347,612416,146,140.2258065,19755.35484,4.709677419,0.032494992,140.8824477
11234,2014-02-01 00:00:00,MKM038,3277678.01,1088474.02,2014-02-01,4025,603016,134,143.75,21536.28571,4.785714286,0.032219283,149.8176398
11235,2014-03-01 00:00:00,MKM038,3277678.01,1088474.02,2014-03-01,4381,540188,151,146.0333333,18006.26667,5.033333333,0.033318623,123.3024424
11236,2014-04-01 00:00:00,MKM038,3277678.01,1088474.02,2014-04-01,4473,457285,150,149.1,15242.83333,5,0.032446463,102.2322826
11237,2014-05-01 00:00:00,MKM038,3277678.01,1088474.02,2014-05-01,4539,584288,158,146.4193548,18848,5.096774194,0.033638493,128.7261511
11238,2014-06-01 00:00:00,MKM038,3277678.01,1088474.02,2014-06-01,4692,1171937,156,156.4,39064.56667,5.2,0.032178218,249.7734442
11239,2014-07-01 00:00:00,MKM038,3277678.01,1088474.02,2014-07-01,4838,1195964,163,156.0645161,38579.48387,5.258064516,0.032593481,247.2021496
11240,2014-08-01 00:00:00,MKM038,3277678.01,1088474.02,2014-08-01,5001,823444,161,161.3225806,26562.70968,5.193548387,0.031189461,164.6558688
11241,2014-09-01 00:00:00,MKM038,3277678.01,1088474.02,2014-09-01,4647,659492,155,154.9,21983.06667,5.166666667,0.032278217,141.9177964
11242,2014-10-01 00:00:00,MKM038,3277678.01,1088474.02,2014-10-01,4796,1082032,160,154.7096774,34904.25806,5.161290323,0.0322841,225.6113428
11243,2014-11-01 00:00:00,MKM038,3277678.01,1088474.02,2014-11-01,4610,645316,153,153.6666667,21510.53333,5.1,0.032122612,139.9817787
11244,2014-12-01 00:00:00,MKM038,3277678.01,1088474.02,2014-12-01,4709,1141994,157,151.9032258,36838.51613,5.064516129,0.032264694,242.5130601
11245,2015-01-01 00:00:00,MKM038,3277678.01,1088474.02,2015-01-01,4665,1065306,160,150.483871,34364.70968,5.161290323,0.033160622,228.3614148
11246,2015-02-01 00:00:00,MKM038,3277678.01,1088474.02,2015-02-01,4152,937735,143,148.2857143,33490.53571,5.107142857,0.033294529,225.8513969
11247,2015-03-01 00:00:00,MKM038,3277678.01,1088474.02,2015-03-01,4729,1032699,159,152.5483871,33312.87097,5.129032258,0.032528642,218.3757665
11248,2015-04-01 00:00:00,MKM038,3277678.01,1088474.02,2015-04-01,4600,911582,151,153.3333333,30386.06667,5.033333333,0.031782783,198.17
11249,2015-05-01 00:00:00,MKM038,3277678.01,1088474.02,2015-05-01,4686,160894,156,151.1612903,5190.129032,5.032258065,0.032218092,34.33504055
11250,2015-06-01 00:00:00,MKM038,3277678.01,1088474.02,2015-06-01,4521,152988,153,150.7,5099.6,5.1,0.032734275,33.83941606
11251,2015-07-01 00:00:00,MKM038,3277678.01,1088474.02,2015-07-01,4574,190379,156,152.4666667,6345.966667,5.2,0.032980973,41.62199388
11252,2015-08-01 00:00:00,MKM038,3277678.01,1088474.02,2015-08-01,4690,116373,161,151.2903226,3753.967742,5.193548387,0.033189033,24.8130064
11253,2015-09-01 00:00:00,MKM038,3277678.01,1088474.02,2015-09-01,4552,125570,156,151.7333333,4185.666667,5.2,0.033135089,27.58567663
11254,2015-10-01 00:00:00,MKM038,3277678.01,1088474.02,2015-10-01,4426,140322,151,152.6206897,4838.689655,5.206896552,0.032991042,31.70402169
11255,2015-11-01 00:00:00,MKM038,3277678.01,1088474.02,2015-11-01,4533,128616,148,151.1,4287.2,4.933333333,0.031617176,28.37326274
11256,2015-12-01 00:00:00,MKM038,3277678.01,1088474.02,2015-12-01,4595,129167,149,148.2258065,4166.677419,4.806451613,0.031408094,28.11033732
11257,2016-01-01 00:00:00,MKM038,3277678.01,1088474.02,2016-01-01,4475,236108,155,144.3548387,7616.387097,5,0.033477322,52.76156425
11258,2016-02-01 00:00:00,MKM038,3277678.01,1088474.02,2016-02-01,4286,283348,140,147.7931034,9770.62069,4.827586207,0.03163127,66.11012599
11259,2016-03-01 00:00:00,MKM038,3277678.01,1088474.02,2016-03-01,4691,258319,151,151.3225806,8332.870968,4.870967742,0.031185461,55.06693669
11260,2016-04-01 00:00:00,MKM038,3277678.01,1088474.02,2016-04-01,4541,228526,154,151.3666667,7617.533333,5.133333333,0.032800852,50.32503854
11261,2016-05-01 00:00:00,MKM038,3277678.01,1088474.02,2016-05-01,4762,205653,160,153.6129032,6633.967742,5.161290323,0.032507111,43.18626627
11262,2016-06-01 00:00:00,MKM038,3277678.01,1088474.02,2016-06-01,4633,226617,156,154.4333333,7553.9,5.2,0.03257465,48.91366285
11263,2016-07-01 00:00:00,MKM038,3277678.01,1088474.02,2016-07-01,4729,257018,152,152.5483871,8290.903226,4.903225806,0.03114116,54.3493339
11264,2016-08-01 00:00:00,MKM038,3277678.01,1088474.02,2016-08-01,4764,234751,156,153.6774194,7572.612903,5.032258065,0.031707317,49.27602855
11265,2016-09-01 00:00:00,MKM038,3277678.01,1088474.02,2016-09-01,4665,159220,154,155.5,5307.333333,5.133333333,0.031956838,34.13076099
11266,2016-10-01 00:00:00,MKM038,3277678.01,1088474.02,2016-10-01,4819,191374,158,155.4516129,6173.354839,5.096774194,0.031746032,39.71238846
11267,2016-11-01 00:00:00,MKM038,3277678.01,1088474.02,2016-11-01,4724,162612,148,157.4666667,5420.4,4.933333333,0.030377668,34.42252329
11268,2016-12-01 00:00:00,MKM038,3277678.01,1088474.02,2016-12-01,4810,160600,160,155.1612903,5180.645161,5.161290323,0.032193159,33.38877339
11269,2017-01-01 00:00:00,MKM038,3277678.01,1088474.02,2017-01-01,3999,241521,133,129,7791,4.290322581,0.032187803,60.39534884
11270,2017-02-01 00:00:00,MKM038,3277678.01,1088474.02,2017-02-01,3841,143075,114,137.1785714,5109.821429,4.071428571,0.028824273,37.24941422
11271,2017-03-01 00:00:00,MKM038,3277678.01,1088474.02,2017-03-01,4036,174692,353,130.1935484,5635.225806,11.38709677,0.080428344,43.28344896
11272,2017-04-01 00:00:00,MKM038,3277678.01,1088474.02,2017-04-01,3491,144335,612,116.3666667,4811.166667,20.4,0.149159152,41.34488685
11273,2017-05-01 00:00:00,MKM038,3277678.01,1088474.02,2017-05-01,3684,171313,708,118.8387097,5526.225806,22.83870968,0.161202186,46.50190011
11274,2017-06-01 00:00:00,MKM038,3277678.01,1088474.02,2017-06-01,3319,170176,924,110.6333333,5672.533333,30.8,0.217770445,51.27327508
11275,2017-07-01 00:00:00,MKM038,3277678.01,1088474.02,2017-07-01,2511,87415,1885,81,2819.83871,60.80645161,0.428798908,34.81282358
11276,2017-08-01 00:00:00,MKM038,3277678.01,1088474.02,2017-08-01,2400,98213,2971,77.41935484,3168.16129,95.83870968,0.553155837,40.92208333
11277,2017-09-01 00:00:00,MKM038,3277678.01,1088474.02,2017-09-01,2033,63014,3003,67.76666667,2100.466667,100.1,0.596306593,30.99557304
11278,2017-10-01 00:00:00,MKM038,3277678.01,1088474.02,2017-10-01,1866,56940,3052,60.19354839,1836.774194,98.4516129,0.620577471,30.51446945
11279,2017-11-01 00:00:00,MKM038,3277678.01,1088474.02,2017-11-01,1676,64019,2763,55.86666667,2133.966667,92.1,0.622437486,38.19749403
11280,2017-12-01 00:00:00,MKM038,3277678.01,1088474.02,2017-12-01,1728,56796,2902,55.74193548,1832.129032,93.61290323,0.626781857,32.86805556
11281,2018-01-01 00:00:00,MKM038,3277678.01,1088474.02,2018-01-01,1522,40494,2621,49.09677419,1306.258065,84.5483871,0.632633357,26.60578187
11282,2018-02-01 00:00:00,MKM038,3277678.01,1088474.02,2018-02-01,992,44258,2075,35.42857143,1580.642857,74.10714286,0.676556896,44.61491935
11283,2018-03-01 00:00:00,MKM038,3277678.01,1088474.02,2018-03-01,890,48114,1874,28.70967742,1552.064516,60.4516129,0.678002894,54.06067416
11284,2018-04-01 00:00:00,MKM038,3277678.01,1088474.02,2018-04-01,970,81869,2134,32.33333333,2728.966667,71.13333333,0.6875,84.40103093
11285,2018-05-01 00:00:00,MKM038,3277678.01,1088474.02,2018-05-01,900,45648,1882,29.03225806,1472.516129,60.70967742,0.676491733,50.72
11286,2018-06-01 00:00:00,MKM038,3277678.01,1088474.02,2018-06-01,1055,65350,2163,35.16666667,2178.333333,72.1,0.672156619,61.94312796
11287,2018-07-01 00:00:00,MKM038,3277678.01,1088474.02,2018-07-01,1090,99283,2230,35.16129032,3202.677419,71.93548387,0.671686747,91.0853211
11288,2018-08-01 00:00:00,MKM038,3277678.01,1088474.02,2018-08-01,1087,109225,2242,35.06451613,3523.387097,72.32258065,0.673475518,100.4829807
11289,2018-09-01 00:00:00,MKM038,3277678.01,1088474.02,2018-09-01,1034,97588,2178,34.46666667,3252.933333,72.6,0.678082192,94.37911025
11290,2018-10-01 00:00:00,MKM038,3277678.01,1088474.02,2018-10-01,1078,100324,2258,34.77419355,3236.258065,72.83870968,0.676858513,93.06493506
11291,2018-11-01 00:00:00,MKM038,3277678.01,1088474.02,2018-11-01,1038,94501,2234,34.6,3150.033333,74.46666667,0.682762836,91.04142582
11292,2018-12-01 00:00:00,MKM038,3277678.01,1088474.02,2018-12-01,1045,129104,2252,33.70967742,4164.645161,72.64516129,0.683045193,123.5444976
11293,2019-01-01 00:00:00,MKM038,3277678.01,1088474.02,2019-01-01,219,88028,2146,9.954545455,4001.272727,97.54545455,0.907399577,401.9543379
11294,2019-02-01 00:00:00,MKM038,3277678.01,1088474.02,2019-02-01,774,42605,2048,35.18181818,1936.590909,93.09090909,0.725726435,55.04521964
11295,2019-03-01 00:00:00,MKM038,3277678.01,1088474.02,2019-03-01,1342,113816,3416,43.29032258,3671.483871,110.1935484,0.717948718,84.81073025
11296,2019-04-01 00:00:00,MKM038,3277678.01,1088474.02,2019-04-01,1336,127538,3490,44.53333333,4251.266667,116.3333333,0.723166183,95.46257485
11297,2019-05-01 00:00:00,MKM038,3277678.01,1088474.02,2019-05-01,1392,122482,3576,44.90322581,3951.032258,115.3548387,0.719806763,87.98994253
11298,2019-06-01 00:00:00,MKM038,3277678.01,1088474.02,2019-06-01,1345,132173,3352,44.83333333,4405.766667,111.7333333,0.713647009,98.26988848
11299,2019-07-01 00:00:00,MKM038,3277678.01,1088474.02,2019-07-01,1369,149474,3599,44.16129032,4821.741935,116.0967742,0.724436393,109.1848064
11300,2019-08-01 00:00:00,MKM038,3277678.01,1088474.02,2019-08-01,1373,148773,3598,44.29032258,4799.129032,116.0645161,0.723798029,108.3561544
11301,2019-09-01 00:00:00,MKM038,3277678.01,1088474.02,2019-09-01,1326,77133,3478,44.2,2571.1,115.9333333,0.723980017,58.16968326
11302,2019-10-01 00:00:00,MKM038,3277678.01,1088474.02,2019-10-01,1204,71653,3593,38.83870968,2311.387097,115.9032258,0.749009798,59.51245847
11303,2019-11-01 00:00:00,MKM038,3277678.01,1088474.02,2019-11-01,1145,38347,3556,38.16666667,1278.233333,118.5333333,0.756434801,33.49082969
11304,2019-12-01 00:00:00,MKM038,3277678.01,1088474.02,2019-12-01,448,42506,690,18.66666667,1771.083333,28.75,0.606326889,94.87946429
11305,2020-01-01 00:00:00,MKM038,3277678.01,1088474.02,2020-01-01,143,46968,420,4.612903226,1515.096774,13.5483871,0.746003552,328.4475524
11306,2020-02-01 00:00:00,MKM038,3277678.01,1088474.02,2020-02-01,321,57844,2021,11.06896552,1994.62069,69.68965517,0.86293766,180.1993769
11307,2020-03-01 00:00:00,MKM038,3277678.01,1088474.02,2020-03-01,424,56609,2795,13.67741935,1826.096774,90.16129032,0.868282075,133.5117925
11308,2020-04-01 00:00:00,MKM038,3277678.01,1088474.02,2020-04-01,417,47451,2707,13.9,1581.7,90.23333333,0.866517286,113.7913669
11309,2020-05-01 00:00:00,MKM038,3277678.01,1088474.02,2020-05-01,427,50792,2850,13.77419355,1638.451613,91.93548387,0.869697894,118.9508197
11310,2020-06-01 00:00:00,MKM038,3277678.01,1088474.02,2020-06-01,396,55242,2588,14.14285714,1972.928571,92.42857143,0.867292225,139.5
11311,2020-07-01 00:00:00,MKM038,3277678.01,1088474.02,2020-07-01,433,150068,2823,13.96774194,4840.903226,91.06451613,0.867014742,346.5773672
11312,2020-08-01 00:00:00,MKM038,3277678.01,1088474.02,2020-08-01,428,150973,2794,13.80645161,4870.096774,90.12903226,0.867163253,352.7406542
11313,2020-09-01 00:00:00,MKM038,3277678.01,1088474.02,2020-09-01,421,154992,2893,14.03333333,5166.4,96.43333333,0.872963186,368.152019
11314,2020-10-01 00:00:00,MKM038,3277678.01,1088474.02,2020-10-01,423,152443,2774,13.64516129,4917.516129,89.48387097,0.867688458,360.3853428
11315,2020-11-01 00:00:00,MKM038,3277678.01,1088474.02,2020-11-01,408,133671,2679,13.6,4455.7,89.3,0.867832847,327.625
11316,2020-12-01 00:00:00,MKM038,3277678.01,1088474.02,2020-12-01,269,71691,1792,8.966666667,2389.7,59.73333333,0.869480835,266.5092937
11317,2011-04-01 00:00:00,MKM039,3277612.39,1085227.92,2011-04-01,714,14480,39,79.33333333,1608.888889,4.333333333,0.051792829,20.28011204
11318,2011-05-01 00:00:00,MKM039,3277612.39,1085227.92,2011-05-01,2604,70332,50,104.16,2813.28,2,0.018839488,27.00921659
11319,2011-06-01 00:00:00,MKM039,3277612.39,1085227.92,2011-06-01,3633,89761,56,134.5555556,3324.481481,2.074074074,0.015180266,24.70712909
11320,2011-07-01 00:00:00,MKM039,3277612.39,1085227.92,2011-07-01,5008,94070,63,161.5483871,3034.516129,2.032258065,0.012423585,18.78394569
11321,2011-08-01 00:00:00,MKM039,3277612.39,1085227.92,2011-08-01,4956,64536,61,159.8709677,2081.806452,1.967741935,0.012158661,13.02179177
11322,2011-09-01 00:00:00,MKM039,3277612.39,1085227.92,2011-09-01,4503,53561,57,160.8214286,1912.892857,2.035714286,0.0125,11.89451477
11323,2011-10-01 00:00:00,MKM039,3277612.39,1085227.92,2011-10-01,4517,58927,56,161.3214286,2104.535714,2,0.012245791,13.04560549
11324,2011-11-01 00:00:00,MKM039,3277612.39,1085227.92,2011-11-01,4511,137476,60,150.3666667,4582.533333,2,0.013126231,30.475726
11325,2011-12-01 00:00:00,MKM039,3277612.39,1085227.92,2011-12-01,4796,62972,63,154.7096774,2031.354839,2.032258065,0.012965631,13.13010842
11326,2012-01-01 00:00:00,MKM039,3277612.39,1085227.92,2012-01-01,5078,58197,127,163.8064516,1877.322581,4.096774194,0.024399616,11.46061442
11327,2012-02-01 00:00:00,MKM039,3277612.39,1085227.92,2012-02-01,4580,53208,114,157.9310345,1834.758621,3.931034483,0.024286323,11.61746725
11328,2012-03-01 00:00:00,MKM039,3277612.39,1085227.92,2012-03-01,4836,69966,123,156,2256.967742,3.967741935,0.024803388,14.46774194
11329,2012-04-01 00:00:00,MKM039,3277612.39,1085227.92,2012-04-01,4624,62741,118,154.1333333,2091.366667,3.933333333,0.024884015,13.56855536
11330,2012-05-01 00:00:00,MKM039,3277612.39,1085227.92,2012-05-01,4468,150209,248,144.1290323,4845.451613,8,0.052586938,33.61884512
11331,2012-06-01 00:00:00,MKM039,3277612.39,1085227.92,2012-06-01,4415,206375,241,147.1666667,6879.166667,8.033333333,0.051761168,46.74405436
11332,2012-07-01 00:00:00,MKM039,3277612.39,1085227.92,2012-07-01,4577,202367,252,147.6451613,6527.967742,8.129032258,0.052184717,44.21389556
11333,2012-08-01 00:00:00,MKM039,3277612.39,1085227.92,2012-08-01,4748,198248,248,153.1612903,6395.096774,8,0.049639712,41.75400168
11334,2012-09-01 00:00:00,MKM039,3277612.39,1085227.92,2012-09-01,4544,126090,238,151.4666667,4203,7.933333333,0.049769971,27.74867958
11335,2012-10-01 00:00:00,MKM039,3277612.39,1085227.92,2012-10-01,5849,165164,222,188.6774194,5327.870968,7.161290323,0.036567287,28.2379894
11336,2012-11-01 00:00:00,MKM039,3277612.39,1085227.92,2012-11-01,4862,138821,215,162.0666667,4627.366667,7.166666667,0.042347843,28.55224188
11337,2012-12-01 00:00:00,MKM039,3277612.39,1085227.92,2012-12-01,4929,124330,219,159,4010.645161,7.064516129,0.042540793,25.2241834
